LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
COL;UNEMP;25_74;PC_LF;Q;2017-Q4;7.521.665;
COL;UNEMP;25_74;PC_LF;Q;2018-Q1;7.223.744;
COL;UNEMP;25_74;PC_LF;Q;2018-Q2;7.190.256;
COL;UNEMP;25_74;PC_LF;Q;2018-Q3;73.415;
COL;UNEMP;25_74;PC_LF;Q;2018-Q4;7.901.545;
COL;UNEMP;25_74;PC_LF;Q;2019-Q1;8.509.874;
COL;UNEMP;25_74;PC_LF;Q;2019-Q2;7.598.321;
COL;UNEMP;25_74;PC_LF;Q;2019-Q3;8.362.141;
COL;UNEMP;25_74;PC_LF;Q;2019-Q4;8.751.524;
COL;UNEMP;25_74;PC_LF;Q;2020-Q1;9.417.233;
EST;UNEMP;25_74;PC_LF;Q;2005-Q1;8.333.333;
EST;UNEMP;25_74;PC_LF;Q;2005-Q2;7.1;
EST;UNEMP;25_74;PC_LF;Q;2005-Q3;6.733.333;
EST;UNEMP;25_74;PC_LF;Q;2005-Q4;6.333.333;
EST;UNEMP;25_74;PC_LF;Q;2006-Q1;5.4;
EST;UNEMP;25_74;PC_LF;Q;2006-Q2;5.466.667;
EST;UNEMP;25_74;PC_LF;Q;2006-Q3;5.1;
EST;UNEMP;25_74;PC_LF;Q;2006-Q4;4.766.667;
EST;UNEMP;25_74;PC_LF;Q;2007-Q1;4.3;
EST;UNEMP;25_74;PC_LF;Q;2007-Q2;4.2;
EST;UNEMP;25_74;PC_LF;Q;2007-Q3;3.533.333;
EST;UNEMP;25_74;PC_LF;Q;2007-Q4;3.5;
EST;UNEMP;25_74;PC_LF;Q;2008-Q1;3.833.333;
EST;UNEMP;25_74;PC_LF;Q;2008-Q2;3.633.333;
EST;UNEMP;25_74;PC_LF;Q;2008-Q3;5.1;
EST;UNEMP;25_74;PC_LF;Q;2008-Q4;6.633.333;B
EST;UNEMP;25_74;PC_LF;Q;2009-Q1;9.6;
EST;UNEMP;25_74;PC_LF;Q;2009-Q2;1.123.333;
EST;UNEMP;25_74;PC_LF;Q;2009-Q3;1.236.667;
EST;UNEMP;25_74;PC_LF;Q;2009-Q4;1.426.667;
EST;UNEMP;25_74;PC_LF;Q;2010-Q1;1.673.333;
EST;UNEMP;25_74;PC_LF;Q;2010-Q2;15.9;
EST;UNEMP;25_74;PC_LF;Q;2010-Q3;13.8;
EST;UNEMP;25_74;PC_LF;Q;2010-Q4;1.296.667;
EST;UNEMP;25_74;PC_LF;Q;2011-Q1;1.356.667;
EST;UNEMP;25_74;PC_LF;Q;2011-Q2;1.193.333;
EST;UNEMP;25_74;PC_LF;Q;2011-Q3;9.533.334;
EST;UNEMP;25_74;PC_LF;Q;2011-Q4;9.9;
EST;UNEMP;25_74;PC_LF;Q;2012-Q1;9.9;
EST;UNEMP;25_74;PC_LF;Q;2012-Q2;8.5;
EST;UNEMP;25_74;PC_LF;Q;2012-Q3;8.166.667;
EST;UNEMP;25_74;PC_LF;Q;2012-Q4;8.366.667;
EST;UNEMP;25_74;PC_LF;Q;2013-Q1;8.566.667;
EST;UNEMP;25_74;PC_LF;Q;2013-Q2;7.066.667;
EST;UNEMP;25_74;PC_LF;Q;2013-Q3;7;
EST;UNEMP;25_74;PC_LF;Q;2013-Q4;7.666.667;
EST;UNEMP;25_74;PC_LF;Q;2014-Q1;7.5;
EST;UNEMP;25_74;PC_LF;Q;2014-Q2;6.266.667;
EST;UNEMP;25_74;PC_LF;Q;2014-Q3;6.733.333;
EST;UNEMP;25_74;PC_LF;Q;2014-Q4;5.866.667;
EST;UNEMP;25_74;PC_LF;Q;2015-Q1;6.1;
EST;UNEMP;25_74;PC_LF;Q;2015-Q2;6.066.667;
EST;UNEMP;25_74;PC_LF;Q;2015-Q3;4.9;
EST;UNEMP;25_74;PC_LF;Q;2015-Q4;5.6;
EST;UNEMP;25_74;PC_LF;Q;2016-Q1;6.066.667;
EST;UNEMP;25_74;PC_LF;Q;2016-Q2;6;
EST;UNEMP;25_74;PC_LF;Q;2016-Q3;6.533.333;
EST;UNEMP;25_74;PC_LF;Q;2016-Q4;6.133.333;
EST;UNEMP;25_74;PC_LF;Q;2017-Q1;4.966.667;
EST;UNEMP;25_74;PC_LF;Q;2017-Q2;5.566.667;
EST;UNEMP;25_74;PC_LF;Q;2017-Q3;5.033.333;
EST;UNEMP;25_74;PC_LF;Q;2017-Q4;5.433.333;
EST;UNEMP;25_74;PC_LF;Q;2018-Q1;6.033.333;
EST;UNEMP;25_74;PC_LF;Q;2018-Q2;4.766.667;
EST;UNEMP;25_74;PC_LF;Q;2018-Q3;4.5;
EST;UNEMP;25_74;PC_LF;Q;2018-Q4;4;
EST;UNEMP;25_74;PC_LF;Q;2019-Q1;4.333.333;
EST;UNEMP;25_74;PC_LF;Q;2019-Q2;4;
EST;UNEMP;25_74;PC_LF;Q;2019-Q3;3.4;
EST;UNEMP;25_74;PC_LF;Q;2019-Q4;3.9;
EST;UNEMP;25_74;PC_LF;Q;2020-Q1;4.733.333;
ISR;UNEMP;25_74;PC_LF;Q;2005-Q1;7.597.536;
ISR;UNEMP;25_74;PC_LF;Q;2005-Q2;7.418.222;
ISR;UNEMP;25_74;PC_LF;Q;2005-Q3;7.790.136;
ISR;UNEMP;25_74;PC_LF;Q;2005-Q4;773.849;
ISR;UNEMP;25_74;PC_LF;Q;2006-Q1;7.126.246;
ISR;UNEMP;25_74;PC_LF;Q;2006-Q2;6.923.834;
ISR;UNEMP;25_74;PC_LF;Q;2006-Q3;6.913.955;
ISR;UNEMP;25_74;PC_LF;Q;2006-Q4;6.669.366;
ISR;UNEMP;25_74;PC_LF;Q;2007-Q1;6.076.152;
ISR;UNEMP;25_74;PC_LF;Q;2007-Q2;6.241.573;
ISR;UNEMP;25_74;PC_LF;Q;2007-Q3;6.034.619;
ISR;UNEMP;25_74;PC_LF;Q;2007-Q4;5.758.233;
ISR;UNEMP;25_74;PC_LF;Q;2008-Q1;5.023.933;
ISR;UNEMP;25_74;PC_LF;Q;2008-Q2;4.682.662;
ISR;UNEMP;25_74;PC_LF;Q;2008-Q3;5.271.294;
ISR;UNEMP;25_74;PC_LF;Q;2008-Q4;5.704.788;
ISR;UNEMP;25_74;PC_LF;Q;2009-Q1;6.491.333;
ISR;UNEMP;25_74;PC_LF;Q;2009-Q2;6.786.945;
ISR;UNEMP;25_74;PC_LF;Q;2009-Q3;6.484.969;
ISR;UNEMP;25_74;PC_LF;Q;2009-Q4;659.381;
ISR;UNEMP;25_74;PC_LF;Q;2010-Q1;6.064.507;
ISR;UNEMP;25_74;PC_LF;Q;2010-Q2;5.178.809;
ISR;UNEMP;25_74;PC_LF;Q;2010-Q3;5.724.195;
ISR;UNEMP;25_74;PC_LF;Q;2010-Q4;5.848.596;
ISR;UNEMP;25_74;PC_LF;Q;2011-Q1;5.110.035;
ISR;UNEMP;25_74;PC_LF;Q;2011-Q2;445.703;
ISR;UNEMP;25_74;PC_LF;Q;2011-Q3;5.146.571;
ISR;UNEMP;25_74;PC_LF;Q;2011-Q4;4.705.801;B
ISR;UNEMP;25_74;PC_LF;Q;2012-Q1;5.818.712;
ISR;UNEMP;25_74;PC_LF;Q;2012-Q2;5.691.102;
ISR;UNEMP;25_74;PC_LF;Q;2012-Q3;560.272;
ISR;UNEMP;25_74;PC_LF;Q;2012-Q4;6.135.056;
ISR;UNEMP;25_74;PC_LF;Q;2013-Q1;5.701.171;
ISR;UNEMP;25_74;PC_LF;Q;2013-Q2;5.473.162;
ISR;UNEMP;25_74;PC_LF;Q;2013-Q3;5.099.055;
ISR;UNEMP;25_74;PC_LF;Q;2013-Q4;516.438;
ISR;UNEMP;25_74;PC_LF;Q;2014-Q1;506.756;
ISR;UNEMP;25_74;PC_LF;Q;2014-Q2;4.889.001;
ISR;UNEMP;25_74;PC_LF;Q;2014-Q3;4.929.934;
ISR;UNEMP;25_74;PC_LF;Q;2014-Q4;5.028.353;
ISR;UNEMP;25_74;PC_LF;Q;2015-Q1;4.722.312;
ISR;UNEMP;25_74;PC_LF;Q;2015-Q2;4.171.192;
ISR;UNEMP;25_74;PC_LF;Q;2015-Q3;4.405.118;
ISR;UNEMP;25_74;PC_LF;Q;2015-Q4;460.696;
ISR;UNEMP;25_74;PC_LF;Q;2016-Q1;4.476.364;
ISR;UNEMP;25_74;PC_LF;Q;2016-Q2;3.793.819;
ISR;UNEMP;25_74;PC_LF;Q;2016-Q3;4.059.074;
ISR;UNEMP;25_74;PC_LF;Q;2016-Q4;3.984.713;
ISR;UNEMP;25_74;PC_LF;Q;2017-Q1;3.727.928;
ISR;UNEMP;25_74;PC_LF;Q;2017-Q2;3.660.462;
ISR;UNEMP;25_74;PC_LF;Q;2017-Q3;3.491.881;
ISR;UNEMP;25_74;PC_LF;Q;2017-Q4;3.699.449;
ISR;UNEMP;25_74;PC_LF;Q;2018-Q1;31.851;
ISR;UNEMP;25_74;PC_LF;Q;2018-Q2;3.418.472;
ISR;UNEMP;25_74;PC_LF;Q;2018-Q3;3.353.133;
ISR;UNEMP;25_74;PC_LF;Q;2018-Q4;3.719.584;
ISR;UNEMP;25_74;PC_LF;Q;2019-Q1;3.525.861;
ISR;UNEMP;25_74;PC_LF;Q;2019-Q2;3.176.665;
ISR;UNEMP;25_74;PC_LF;Q;2019-Q3;3.170.851;
ISR;UNEMP;25_74;PC_LF;Q;2019-Q4;3.267.315;
ISR;UNEMP;25_74;PC_LF;Q;2020-Q1;3.061.824;
LVA;UNEMP;25_74;PC_LF;Q;2005-Q1;10.3;
LVA;UNEMP;25_74;PC_LF;Q;2005-Q2;8.966.666;
LVA;UNEMP;25_74;PC_LF;Q;2005-Q3;9.766.666;
LVA;UNEMP;25_74;PC_LF;Q;2005-Q4;8.266.666;
LVA;UNEMP;25_74;PC_LF;Q;2006-Q1;7.4;
LVA;UNEMP;25_74;PC_LF;Q;2006-Q2;5.4;
LVA;UNEMP;25_74;PC_LF;Q;2006-Q3;5.766.667;
LVA;UNEMP;25_74;PC_LF;Q;2006-Q4;5.666.667;
LVA;UNEMP;25_74;PC_LF;Q;2007-Q1;6.033.333;
LVA;UNEMP;25_74;PC_LF;Q;2007-Q2;5.4;
LVA;UNEMP;25_74;PC_LF;Q;2007-Q3;5.033.333;
LVA;UNEMP;25_74;PC_LF;Q;2007-Q4;5.066.667;
LVA;UNEMP;25_74;PC_LF;Q;2008-Q1;5.733.333;
LVA;UNEMP;25_74;PC_LF;Q;2008-Q2;5.866.667;
LVA;UNEMP;25_74;PC_LF;Q;2008-Q3;6.966.667;
LVA;UNEMP;25_74;PC_LF;Q;2008-Q4;9.066.667;
LVA;UNEMP;25_74;PC_LF;Q;2009-Q1;1.156.667;
LVA;UNEMP;25_74;PC_LF;Q;2009-Q2;1.556.667;
LVA;UNEMP;25_74;PC_LF;Q;2009-Q3;17.1;
LVA;UNEMP;25_74;PC_LF;Q;2009-Q4;17.7;
LVA;UNEMP;25_74;PC_LF;Q;2010-Q1;1.776.667;
LVA;UNEMP;25_74;PC_LF;Q;2010-Q2;1.836.667;
LVA;UNEMP;25_74;PC_LF;Q;2010-Q3;1.706.667;
LVA;UNEMP;25_74;PC_LF;Q;2010-Q4;1.633.333;
LVA;UNEMP;25_74;PC_LF;Q;2011-Q1;1.533.333;
LVA;UNEMP;25_74;PC_LF;Q;2011-Q2;15.1;
LVA;UNEMP;25_74;PC_LF;Q;2011-Q3;13.9;
LVA;UNEMP;25_74;PC_LF;Q;2011-Q4;13.9;
LVA;UNEMP;25_74;PC_LF;Q;2012-Q1;1.416.667;
LVA;UNEMP;25_74;PC_LF;Q;2012-Q2;14.6;
LVA;UNEMP;25_74;PC_LF;Q;2012-Q3;1.216.667;
LVA;UNEMP;25_74;PC_LF;Q;2012-Q4;1.333.333;
LVA;UNEMP;25_74;PC_LF;Q;2013-Q1;1.143.333;
LVA;UNEMP;25_74;PC_LF;Q;2013-Q2;10.6;
LVA;UNEMP;25_74;PC_LF;Q;2013-Q3;1.046.667;
LVA;UNEMP;25_74;PC_LF;Q;2013-Q4;1.036.667;
LVA;UNEMP;25_74;PC_LF;Q;2014-Q1;10.7;
LVA;UNEMP;25_74;PC_LF;Q;2014-Q2;9.7;
LVA;UNEMP;25_74;PC_LF;Q;2014-Q3;9.866.667;
LVA;UNEMP;25_74;PC_LF;Q;2014-Q4;9.666.667;
LVA;UNEMP;25_74;PC_LF;Q;2015-Q1;9.3;
LVA;UNEMP;25_74;PC_LF;Q;2015-Q2;9.233.334;
LVA;UNEMP;25_74;PC_LF;Q;2015-Q3;9.466.666;
LVA;UNEMP;25_74;PC_LF;Q;2015-Q4;9.066.667;
LVA;UNEMP;25_74;PC_LF;Q;2016-Q1;9.366.667;
LVA;UNEMP;25_74;PC_LF;Q;2016-Q2;8.733.334;
LVA;UNEMP;25_74;PC_LF;Q;2016-Q3;9.066.667;
LVA;UNEMP;25_74;PC_LF;Q;2016-Q4;8.9;
LVA;UNEMP;25_74;PC_LF;Q;2017-Q1;8.366.667;
LVA;UNEMP;25_74;PC_LF;Q;2017-Q2;8.166.667;
LVA;UNEMP;25_74;PC_LF;Q;2017-Q3;8.066.667;
LVA;UNEMP;25_74;PC_LF;Q;2017-Q4;7.633.333;
LVA;UNEMP;25_74;PC_LF;Q;2018-Q1;7.333.333;
LVA;UNEMP;25_74;PC_LF;Q;2018-Q2;7.366.667;
LVA;UNEMP;25_74;PC_LF;Q;2018-Q3;6.9;
LVA;UNEMP;25_74;PC_LF;Q;2018-Q4;6.6;
LVA;UNEMP;25_74;PC_LF;Q;2019-Q1;6.1;
LVA;UNEMP;25_74;PC_LF;Q;2019-Q2;5.833.333;
LVA;UNEMP;25_74;PC_LF;Q;2019-Q3;5.866.667;
LVA;UNEMP;25_74;PC_LF;Q;2019-Q4;5.733.333;
LVA;UNEMP;25_74;PC_LF;Q;2020-Q1;6.8;
LTU;UNEMP;25_74;PC_LF;Q;2005-Q1;8.766.666;
LTU;UNEMP;25_74;PC_LF;Q;2005-Q2;8.266.666;
LTU;UNEMP;25_74;PC_LF;Q;2005-Q3;7.2;
LTU;UNEMP;25_74;PC_LF;Q;2005-Q4;6.466.667;
LTU;UNEMP;25_74;PC_LF;Q;2006-Q1;6;
LTU;UNEMP;25_74;PC_LF;Q;2006-Q2;5.433.333;
LTU;UNEMP;25_74;PC_LF;Q;2006-Q3;5.333.333;
LTU;UNEMP;25_74;PC_LF;Q;2006-Q4;4.766.667;
LTU;UNEMP;25_74;PC_LF;Q;2007-Q1;3.966.667;
LTU;UNEMP;25_74;PC_LF;Q;2007-Q2;4;
LTU;UNEMP;25_74;PC_LF;Q;2007-Q3;3.9;
LTU;UNEMP;25_74;PC_LF;Q;2007-Q4;3.6;
LTU;UNEMP;25_74;PC_LF;Q;2008-Q1;3.666.667;
LTU;UNEMP;25_74;PC_LF;Q;2008-Q2;3.733.333;
LTU;UNEMP;25_74;PC_LF;Q;2008-Q3;5.466.667;
LTU;UNEMP;25_74;PC_LF;Q;2008-Q4;7.2;
LTU;UNEMP;25_74;PC_LF;Q;2009-Q1;9.4;
LTU;UNEMP;25_74;PC_LF;Q;2009-Q2;1.166.667;
LTU;UNEMP;25_74;PC_LF;Q;2009-Q3;1.323.333;
LTU;UNEMP;25_74;PC_LF;Q;2009-Q4;14.6;
LTU;UNEMP;25_74;PC_LF;Q;2010-Q1;15.5;
LTU;UNEMP;25_74;PC_LF;Q;2010-Q2;1.656.667;
LTU;UNEMP;25_74;PC_LF;Q;2010-Q3;1.653.333;
LTU;UNEMP;25_74;PC_LF;Q;2010-Q4;1.596.667;
LTU;UNEMP;25_74;PC_LF;Q;2011-Q1;1.526.667;
LTU;UNEMP;25_74;PC_LF;Q;2011-Q2;1.416.667;
LTU;UNEMP;25_74;PC_LF;Q;2011-Q3;13.9;
LTU;UNEMP;25_74;PC_LF;Q;2011-Q4;1.226.667;
LTU;UNEMP;25_74;PC_LF;Q;2012-Q1;1.263.333;
LTU;UNEMP;25_74;PC_LF;Q;2012-Q2;1.233.333;
LTU;UNEMP;25_74;PC_LF;Q;2012-Q3;1.196.667;
LTU;UNEMP;25_74;PC_LF;Q;2012-Q4;1.193.333;
LTU;UNEMP;25_74;PC_LF;Q;2013-Q1;11.3;
LTU;UNEMP;25_74;PC_LF;Q;2013-Q2;10.9;
LTU;UNEMP;25_74;PC_LF;Q;2013-Q3;1.056.667;
LTU;UNEMP;25_74;PC_LF;Q;2013-Q4;1.066.667;
LTU;UNEMP;25_74;PC_LF;Q;2014-Q1;1.053.333;
LTU;UNEMP;25_74;PC_LF;Q;2014-Q2;10.1;
LTU;UNEMP;25_74;PC_LF;Q;2014-Q3;9.433.333;
LTU;UNEMP;25_74;PC_LF;Q;2014-Q4;9.533.334;
LTU;UNEMP;25_74;PC_LF;Q;2015-Q1;8.4;
LTU;UNEMP;25_74;PC_LF;Q;2015-Q2;8.633.333;
LTU;UNEMP;25_74;PC_LF;Q;2015-Q3;8.566.667;
LTU;UNEMP;25_74;PC_LF;Q;2015-Q4;8.3;
LTU;UNEMP;25_74;PC_LF;Q;2016-Q1;7.533.333;
LTU;UNEMP;25_74;PC_LF;Q;2016-Q2;7.366.667;
LTU;UNEMP;25_74;PC_LF;Q;2016-Q3;7.366.667;
LTU;UNEMP;25_74;PC_LF;Q;2016-Q4;6.966.667;
LTU;UNEMP;25_74;PC_LF;Q;2017-Q1;7.166.667;
LTU;UNEMP;25_74;PC_LF;Q;2017-Q2;6.666.667;
LTU;UNEMP;25_74;PC_LF;Q;2017-Q3;6.2;
LTU;UNEMP;25_74;PC_LF;Q;2017-Q4;6.3;
LTU;UNEMP;25_74;PC_LF;Q;2018-Q1;6.233.333;
LTU;UNEMP;25_74;PC_LF;Q;2018-Q2;5.633.333;
LTU;UNEMP;25_74;PC_LF;Q;2018-Q3;5.666.667;
LTU;UNEMP;25_74;PC_LF;Q;2018-Q4;5.566.667;
LTU;UNEMP;25_74;PC_LF;Q;2019-Q1;5.7;
LTU;UNEMP;25_74;PC_LF;Q;2019-Q2;5.7;
LTU;UNEMP;25_74;PC_LF;Q;2019-Q3;5.933.333;
LTU;UNEMP;25_74;PC_LF;Q;2019-Q4;6;
LTU;UNEMP;25_74;PC_LF;Q;2020-Q1;6.7;
SVN;UNEMP;25_74;PC_LF;Q;2005-Q1;5.233.333;
SVN;UNEMP;25_74;PC_LF;Q;2005-Q2;5.1;
SVN;UNEMP;25_74;PC_LF;Q;2005-Q3;5.333.333;
SVN;UNEMP;25_74;PC_LF;Q;2005-Q4;5.966.667;
SVN;UNEMP;25_74;PC_LF;Q;2006-Q1;5.4;
SVN;UNEMP;25_74;PC_LF;Q;2006-Q2;5.033.333;
SVN;UNEMP;25_74;PC_LF;Q;2006-Q3;5.033.333;
SVN;UNEMP;25_74;PC_LF;Q;2006-Q4;4.833.333;
SVN;UNEMP;25_74;PC_LF;Q;2007-Q1;4.7;
SVN;UNEMP;25_74;PC_LF;Q;2007-Q2;4.333.333;
SVN;UNEMP;25_74;PC_LF;Q;2007-Q3;4.033.333;
SVN;UNEMP;25_74;PC_LF;Q;2007-Q4;3.9;
SVN;UNEMP;25_74;PC_LF;Q;2008-Q1;3.9;
SVN;UNEMP;25_74;PC_LF;Q;2008-Q2;3.633.333;
SVN;UNEMP;25_74;PC_LF;Q;2008-Q3;3.533.333;
SVN;UNEMP;25_74;PC_LF;Q;2008-Q4;3.633.333;
SVN;UNEMP;25_74;PC_LF;Q;2009-Q1;4.133.333;
SVN;UNEMP;25_74;PC_LF;Q;2009-Q2;4.933.333;
SVN;UNEMP;25_74;PC_LF;Q;2009-Q3;5.5;
SVN;UNEMP;25_74;PC_LF;Q;2009-Q4;5.633.333;
SVN;UNEMP;25_74;PC_LF;Q;2010-Q1;6;
SVN;UNEMP;25_74;PC_LF;Q;2010-Q2;6.366.667;
SVN;UNEMP;25_74;PC_LF;Q;2010-Q3;6.6;
SVN;UNEMP;25_74;PC_LF;Q;2010-Q4;7.1;
SVN;UNEMP;25_74;PC_LF;Q;2011-Q1;7.166.667;
SVN;UNEMP;25_74;PC_LF;Q;2011-Q2;7.4;
SVN;UNEMP;25_74;PC_LF;Q;2011-Q3;7.433.333;
SVN;UNEMP;25_74;PC_LF;Q;2011-Q4;7.966.667;
SVN;UNEMP;25_74;PC_LF;Q;2012-Q1;7.3;
SVN;UNEMP;25_74;PC_LF;Q;2012-Q2;7.666.667;
SVN;UNEMP;25_74;PC_LF;Q;2012-Q3;8.366.667;
SVN;UNEMP;25_74;PC_LF;Q;2012-Q4;8.433.333;
SVN;UNEMP;25_74;PC_LF;Q;2013-Q1;9.633.333;
SVN;UNEMP;25_74;PC_LF;Q;2013-Q2;9.4;
SVN;UNEMP;25_74;PC_LF;Q;2013-Q3;8.9;
SVN;UNEMP;25_74;PC_LF;Q;2013-Q4;9.033.334;
SVN;UNEMP;25_74;PC_LF;Q;2014-Q1;9.333.333;
SVN;UNEMP;25_74;PC_LF;Q;2014-Q2;8.7;
SVN;UNEMP;25_74;PC_LF;Q;2014-Q3;8.733.334;
SVN;UNEMP;25_74;PC_LF;Q;2014-Q4;8.866.667;
SVN;UNEMP;25_74;PC_LF;Q;2015-Q1;8.633.333;
SVN;UNEMP;25_74;PC_LF;Q;2015-Q2;8.866.667;
SVN;UNEMP;25_74;PC_LF;Q;2015-Q3;8.4;
SVN;UNEMP;25_74;PC_LF;Q;2015-Q4;7.866.667;
SVN;UNEMP;25_74;PC_LF;Q;2016-Q1;7.766.667;
SVN;UNEMP;25_74;PC_LF;Q;2016-Q2;7.566.667;
SVN;UNEMP;25_74;PC_LF;Q;2016-Q3;7;
SVN;UNEMP;25_74;PC_LF;Q;2016-Q4;7.633.333;
SVN;UNEMP;25_74;PC_LF;Q;2017-Q1;7.066.667;
SVN;UNEMP;25_74;PC_LF;Q;2017-Q2;6.3;
SVN;UNEMP;25_74;PC_LF;Q;2017-Q3;6;
SVN;UNEMP;25_74;PC_LF;Q;2017-Q4;5.333.333;
SVN;UNEMP;25_74;PC_LF;Q;2018-Q1;5.2;
SVN;UNEMP;25_74;PC_LF;Q;2018-Q2;5.1;
SVN;UNEMP;25_74;PC_LF;Q;2018-Q3;4.733.333;
SVN;UNEMP;25_74;PC_LF;Q;2018-Q4;4.3;
SVN;UNEMP;25_74;PC_LF;Q;2019-Q1;4.2;
SVN;UNEMP;25_74;PC_LF;Q;2019-Q2;4.166.667;
SVN;UNEMP;25_74;PC_LF;Q;2019-Q3;4.533.333;
SVN;UNEMP;25_74;PC_LF;Q;2019-Q4;3.766.667;
SVN;UNEMP;25_74;PC_LF;Q;2020-Q1;3.833.333;
OECD;UNEMP;25_74;PC_LF;Q;2005-Q1;5.718.337;E
OECD;UNEMP;25_74;PC_LF;Q;2005-Q2;5.696.445;E
OECD;UNEMP;25_74;PC_LF;Q;2005-Q3;5.611.065;E
OECD;UNEMP;25_74;PC_LF;Q;2005-Q4;558.404;E
OECD;UNEMP;25_74;PC_LF;Q;2006-Q1;5.419.975;E
OECD;UNEMP;25_74;PC_LF;Q;2006-Q2;5.273.986;E
OECD;UNEMP;25_74;PC_LF;Q;2006-Q3;5.176.237;E
OECD;UNEMP;25_74;PC_LF;Q;2006-Q4;5.008.799;E
OECD;UNEMP;25_74;PC_LF;Q;2007-Q1;4.935.297;E
OECD;UNEMP;25_74;PC_LF;Q;2007-Q2;4.764.649;E
OECD;UNEMP;25_74;PC_LF;Q;2007-Q3;476.545;E
OECD;UNEMP;25_74;PC_LF;Q;2007-Q4;4.761.847;E
OECD;UNEMP;25_74;PC_LF;Q;2008-Q1;4.769.354;E
OECD;UNEMP;25_74;PC_LF;Q;2008-Q2;4.850.527;E
OECD;UNEMP;25_74;PC_LF;Q;2008-Q3;5.102;E
OECD;UNEMP;25_74;PC_LF;Q;2008-Q4;5.575.091;E
OECD;UNEMP;25_74;PC_LF;Q;2009-Q1;6.436.796;E
OECD;UNEMP;25_74;PC_LF;Q;2009-Q2;7.000.588;E
OECD;UNEMP;25_74;PC_LF;Q;2009-Q3;7.219.145;E
OECD;UNEMP;25_74;PC_LF;Q;2009-Q4;7.278.641;E
OECD;UNEMP;25_74;PC_LF;Q;2010-Q1;7.337.828;E
OECD;UNEMP;25_74;PC_LF;Q;2010-Q2;7.241.529;E
OECD;UNEMP;25_74;PC_LF;Q;2010-Q3;7.139.875;E
OECD;UNEMP;25_74;PC_LF;Q;2010-Q4;712.045;E
OECD;UNEMP;25_74;PC_LF;Q;2011-Q1;6.874.898;E
OECD;UNEMP;25_74;PC_LF;Q;2011-Q2;6.865.279;E
OECD;UNEMP;25_74;PC_LF;Q;2011-Q3;6.848.102;E
OECD;UNEMP;25_74;PC_LF;Q;2011-Q4;6.844.954;E
OECD;UNEMP;25_74;PC_LF;Q;2012-Q1;6.839.434;E
OECD;UNEMP;25_74;PC_LF;Q;2012-Q2;6.859.332;E
OECD;UNEMP;25_74;PC_LF;Q;2012-Q3;6.834.996;E
OECD;UNEMP;25_74;PC_LF;Q;2012-Q4;6.894.071;E
OECD;UNEMP;25_74;PC_LF;Q;2013-Q1;6.964.955;E
OECD;UNEMP;25_74;PC_LF;Q;2013-Q2;6.866.895;E
OECD;UNEMP;25_74;PC_LF;Q;2013-Q3;6.731.813;E
OECD;UNEMP;25_74;PC_LF;Q;2013-Q4;6.634.582;E
OECD;UNEMP;25_74;PC_LF;Q;2014-Q1;6.524.971;E
OECD;UNEMP;25_74;PC_LF;Q;2014-Q2;636.765;E
OECD;UNEMP;25_74;PC_LF;Q;2014-Q3;6.263.067;E
OECD;UNEMP;25_74;PC_LF;Q;2014-Q4;6.144.585;E
OECD;UNEMP;25_74;PC_LF;Q;2015-Q1;603.788;E
OECD;UNEMP;25_74;PC_LF;Q;2015-Q2;5.940.178;E
OECD;UNEMP;25_74;PC_LF;Q;2015-Q3;5.773.664;E
OECD;UNEMP;25_74;PC_LF;Q;2015-Q4;5.707.762;E
OECD;UNEMP;25_74;PC_LF;Q;2016-Q1;5.644.776;E
OECD;UNEMP;25_74;PC_LF;Q;2016-Q2;552.074;E
OECD;UNEMP;25_74;PC_LF;Q;2016-Q3;5.496.381;E
OECD;UNEMP;25_74;PC_LF;Q;2016-Q4;5.414.987;E
OECD;UNEMP;25_74;PC_LF;Q;2017-Q1;5.308.557;E
OECD;UNEMP;25_74;PC_LF;Q;2017-Q2;509.906;E
OECD;UNEMP;25_74;PC_LF;Q;2017-Q3;4.983.226;E
OECD;UNEMP;25_74;PC_LF;Q;2017-Q4;4.867.448;E
OECD;UNEMP;25_74;PC_LF;Q;2018-Q1;4.728.276;E
OECD;UNEMP;25_74;PC_LF;Q;2018-Q2;4.673.504;E
OECD;UNEMP;25_74;PC_LF;Q;2018-Q3;4.611.655;E
OECD;UNEMP;25_74;PC_LF;Q;2018-Q4;4.655.033;E
OECD;UNEMP;25_74;PC_LF;Q;2019-Q1;4.680.351;E
OECD;UNEMP;25_74;PC_LF;Q;2019-Q2;455.059;E
OECD;UNEMP;25_74;PC_LF;Q;2019-Q3;4.512.605;E
OECD;UNEMP;25_74;PC_LF;Q;2019-Q4;4.508.105;E
OECD;UNEMP;25_74;PC_LF;Q;2020-Q1;4.554.447;E
G-7;UNEMP;25_74;PC_LF;Q;2005-Q1;523.882;E
G-7;UNEMP;25_74;PC_LF;Q;2005-Q2;5.192.084;E
G-7;UNEMP;25_74;PC_LF;Q;2005-Q3;5.136.729;E
G-7;UNEMP;25_74;PC_LF;Q;2005-Q4;5.162.525;E
G-7;UNEMP;25_74;PC_LF;Q;2006-Q1;4.993.362;E
G-7;UNEMP;25_74;PC_LF;Q;2006-Q2;4.890.775;E
G-7;UNEMP;25_74;PC_LF;Q;2006-Q3;480.349;E
